Regulator	Target	MI
hsa-miR-200b-3p	TIMP2	0.104078294
hsa-miR-200b-3p	TIGAR	0.091949149
hsa-miR-200b-3p	AVPR1A	0.08125585
hsa-miR-200b-3p	DENND5A	0.074288785
hsa-miR-200b-3p	KLHL29	0.066203739
hsa-miR-200b-3p	KLHL20	0.071868042
hsa-miR-200b-3p	BICC1	0.107822459
hsa-miR-200b-3p	KLF12	0.076991159
hsa-miR-200b-3p	KLF10	0.081776929
hsa-miR-200b-3p	UBE2D1	0.079901914
hsa-miR-200b-3p	UBLCP1	0.072608344
hsa-miR-200b-3p	CORO1C	0.155869886
hsa-miR-200b-3p	UBTD2	0.067334045
hsa-miR-200b-5p	HNRNPK	0.086415266
hsa-miR-200b-5p	COL15A1	0.065647932
hsa-miR-200b-5p	ALX4	0.082566707
hsa-miR-200b-5p	ASPN	0.073263329
hsa-miR-200b-5p	AFF3	0.069923354
hsa-miR-200b-5p	BEX1	0.073519502
hsa-miR-200b-5p	CKS2	0.069628583
hsa-miR-200b-5p	DLC1	0.075113135
hsa-miR-200b-5p	LRMP	0.07610543
hsa-miR-200b-5p	NRG1	0.071449929
hsa-miR-200b-5p	OLA1	0.069828569
hsa-miR-200b-5p	TMEM125	0.101513575
hsa-miR-200b-5p	SCOC	0.073957088
hsa-miR-200b-5p	SGK1	0.071196257
hsa-miR-200b-5p	SOD2	0.081570921
hsa-miR-200b-5p	STX2	0.090385289
hsa-miR-200b-5p	UCN2	0.06730586
hsa-miR-200b-5p	ZEB2	0.102910059
hsa-miR-200b-5p	PPP4R1L	0.074597631
hsa-miR-200b-5p	SOX17	0.077637808
hsa-miR-200b-5p	SSTR2	0.075711665
hsa-miR-200b-5p	ZNF227	0.067865588
hsa-miR-200b-5p	ZNF440	0.076661369
hsa-miR-200b-5p	ZNF480	0.067287575
hsa-miR-200b-5p	ZNF367	0.062870946
hsa-miR-200b-5p	LURAP1	0.063814408
hsa-miR-200b-5p	HS3ST1	0.078605541
hsa-miR-200b-5p	LAMB3	0.066380094
hsa-miR-200b-5p	LMO7DN	0.065012928
hsa-miR-200b-5p	SERPINF1	0.131434733
hsa-miR-200b-5p	RASAL3	0.086257408
hsa-miR-200b-5p	WHSC1	0.063683404
hsa-miR-200b-5p	NOVA1	0.075555221
hsa-miR-200b-5p	NR4A1	0.063896589
hsa-miR-200b-5p	WWTR1	0.059606298
hsa-miR-200b-5p	ADAMTSL1	0.074836487
hsa-miR-200b-5p	FOXD1	0.063495394
hsa-miR-200b-5p	QKI	0.068199132
hsa-miR-200b-5p	RPE	0.085192889
hsa-miR-200c-3p	SLFN12	0.064433853
hsa-miR-200c-3p	PDE5A	0.067012581
hsa-miR-200c-3p	GATA2	0.08262607
hsa-miR-200c-3p	THSD7A	0.079280702
hsa-miR-200c-3p	PHTF2	0.081078768
hsa-miR-200c-3p	ARL3	0.068181205
hsa-miR-200c-3p	ASPH	0.068743606
hsa-miR-200c-3p	AFF3	0.063700279
hsa-miR-200c-3p	ADD3	0.06168751
hsa-miR-200c-3p	BNC2	0.132247357
hsa-miR-200c-3p	BAG6	0.082571577
hsa-miR-200c-3p	CNN3	0.069573998
hsa-miR-200c-3p	CFL2	0.072953015
hsa-miR-200c-3p	CHD9	0.083536576
hsa-miR-200c-3p	CBX4	0.070738083
hsa-miR-200c-3p	CDH6	0.075123745
hsa-miR-200c-3p	CALU	0.087782443
hsa-miR-200c-3p	ECM1	0.070589293
hsa-miR-200c-3p	DOK5	0.118983912
hsa-miR-200c-3p	DLC1	0.08660584
hsa-miR-200c-3p	FEZ2	0.101090062
hsa-miR-200c-3p	FAT3	0.084159179
hsa-miR-200c-3p	PLIN2	0.064606249
hsa-miR-200c-3p	ETS1	0.079365692
hsa-miR-200c-3p	ETV5	0.075751782
hsa-miR-200c-3p	EMP1	0.095534135
hsa-miR-200c-3p	PLPP3	0.07620258
hsa-miR-200c-3p	ELK3	0.083919509
hsa-miR-200c-3p	EGFR	0.076110532
hsa-miR-200c-3p	GFI1	0.065196499
hsa-miR-200c-3p	GIT2	0.069545268
hsa-miR-200c-3p	GLIS2	0.06847605
hsa-miR-200c-3p	ZC3H12C	0.066072663
hsa-miR-200c-3p	FRS2	0.078149269
hsa-miR-200c-3p	FLI1	0.120399739
hsa-miR-200c-3p	FLNA	0.072710048
hsa-miR-200c-3p	FGF9	0.06595299
hsa-miR-200c-3p	FHL1	0.117895799
hsa-miR-200c-3p	FIGN	0.069074693
hsa-miR-200c-3p	HEG1	0.125850433
hsa-miR-200c-3p	GPC6	0.097714932
hsa-miR-200c-3p	GPX8	0.071735848
hsa-miR-200c-3p	GLG1	0.069752656
hsa-miR-200c-3p	ILF3	0.080825578
hsa-miR-200c-3p	SERPINH1	0.07062188
hsa-miR-200c-3p	ADAMTS3	0.102368889
hsa-miR-200c-3p	ADAMTS9	0.09137065
hsa-miR-200c-3p	PPM1F	0.083604313
hsa-miR-200c-3p	SCUBE2	0.07186237
hsa-miR-200c-3p	STARD13	0.076752687
hsa-miR-200c-3p	KLF6	0.092370313
hsa-miR-200c-3p	KLF9	0.077593088
hsa-miR-200c-3p	KLF3	0.068221741
hsa-miR-200c-3p	PTBP1	0.06398816
hsa-miR-200c-3p	PRKCA	0.115707344
hsa-miR-200c-3p	PRDM1	0.113796643
hsa-miR-200c-3p	LRP1	0.12298792
hsa-miR-200c-3p	LRP4	0.064755216
hsa-miR-200c-3p	PRDX2	0.076667137
hsa-miR-200c-3p	PRRG4	0.096956324
hsa-miR-200c-3p	RPRD1A	0.067451657
hsa-miR-200c-3p	LEPR	0.079378364
hsa-miR-200c-3p	LHFP	0.084613265
hsa-miR-200c-3p	KYNU	0.0818893
hsa-miR-200c-3p	PSAT1	0.107039936
hsa-miR-200c-3p	MYLK	0.112587796
hsa-miR-200c-3p	MXD3	0.063671436
hsa-miR-200c-3p	PTPRD	0.067360371
hsa-miR-200c-3p	GREM2	0.083079918
hsa-miR-200c-3p	NTF3	0.070816355
hsa-miR-200c-3p	NRG1	0.080182758
hsa-miR-200c-3p	NCS1	0.063040346
hsa-miR-200c-3p	NAB1	0.080629509
hsa-miR-200c-3p	PAG1	0.073850319
hsa-miR-200c-3p	PBX1	0.065029703
hsa-miR-200c-3p	PLS3	0.087969272
hsa-miR-200c-3p	PISD	0.064640801
hsa-miR-200c-3p	RGL1	0.082487323
hsa-miR-200c-3p	RECK	0.131697441
hsa-miR-200c-3p	RAC1	0.069277876
hsa-miR-200c-3p	SIK2	0.059874464
hsa-miR-200c-3p	SGCE	0.081022918
hsa-miR-200c-3p	SHC1	0.073225429
hsa-miR-200c-3p	SDC2	0.06730584
hsa-miR-200c-3p	RND3	0.064946632
hsa-miR-200c-3p	TLL2	0.076847318
hsa-miR-200c-3p	TLN2	0.090214342
hsa-miR-200c-3p	TLN1	0.086756431
hsa-miR-200c-3p	TBX5	0.117483867
hsa-miR-200c-3p	TCF4	0.108432553
hsa-miR-200c-3p	ZNF217	0.069735346
hsa-miR-200c-3p	ZNF423	0.074111239
hsa-miR-200c-3p	ZNF532	0.073530688
hsa-miR-200c-3p	NDUFA9	0.085236279
hsa-miR-200c-3p	STAC	0.094086263
hsa-miR-200c-3p	SOX5	0.071904294
hsa-miR-200c-3p	UGP2	0.060627603
hsa-miR-200c-3p	WWC3	0.068310827
hsa-miR-200c-3p	ZNF660	0.072181006
hsa-miR-200c-3p	WBP1	0.079314481
hsa-miR-200c-3p	L3MBTL3	0.071916162
hsa-miR-200c-3p	XKR4	0.061435926
hsa-miR-200c-3p	CRYBG3	0.070011225
hsa-miR-200c-3p	YOD1	0.072260222
hsa-miR-200c-3p	ZFHX4	0.086791121
hsa-miR-200c-3p	ZFPM2	0.118622602
hsa-miR-200c-3p	ZFPM1	0.070070976
hsa-miR-200c-3p	ZEB2	0.151720509
hsa-miR-200c-3p	ZEB1	0.106757152
hsa-miR-200c-3p	RUNX1T1	0.119761377
hsa-miR-200c-3p	GUCY1A3	0.075302269
hsa-miR-200c-3p	ATF7IP2	0.069811477
hsa-miR-200c-3p	RNF216P1	0.071751477
hsa-miR-200c-3p	ZMAT3	0.099346986
hsa-miR-200c-3p	NEDD4L	0.078625561
hsa-miR-200c-3p	SMURF2	0.075291161
hsa-miR-200c-3p	HOXA5	0.078052169
hsa-miR-200c-3p	HOXB5	0.074639058
hsa-miR-200c-3p	SEC23A	0.112823645
hsa-miR-200c-3p	MRPS35	0.078967123
hsa-miR-200c-3p	RAB8B	0.126425195
hsa-miR-200c-3p	CNEP1R1	0.076872494
hsa-miR-200c-3p	PGM2L1	0.074399215
hsa-miR-200c-3p	ARL2BP	0.062316687
hsa-miR-200c-3p	RFTN2	0.135779977
hsa-miR-200c-3p	REPS2	0.064956387
hsa-miR-200c-3p	SEMA3F	0.074112445
hsa-miR-200c-3p	ROCK2	0.082296281
hsa-miR-200c-3p	INHBA	0.062638567
hsa-miR-200c-3p	RIMKLB	0.085584681
hsa-miR-200c-3p	ITGB3	0.084000227
hsa-miR-200c-3p	ITGA1	0.090950497
hsa-miR-200c-3p	ITSN1	0.084982674
hsa-miR-200c-3p	ITM2A	0.071541076
hsa-miR-200c-3p	NOTCH1	0.06254634
hsa-miR-200c-3p	FRMD4B	0.073866118
hsa-miR-200c-3p	PHF21B	0.065156088
hsa-miR-200c-3p	SASH1	0.06076562
hsa-miR-200c-3p	PHLDB1	0.08739205
hsa-miR-200c-3p	MAMDC2	0.065081452
hsa-miR-200c-3p	SCN9A	0.075108984
hsa-miR-200c-3p	SCN3B	0.076952071
hsa-miR-200c-3p	SCN3A	0.06696675
hsa-miR-200c-3p	SCN2A	0.070250744
hsa-miR-200c-3p	MAP4K5	0.070678661
hsa-miR-200c-3p	sep-07	0.089501237
hsa-miR-200c-3p	JAZF1	0.091254791
hsa-miR-200c-3p	PPP1R12B	0.064557813
hsa-miR-200c-3p	SGIP1	0.081221247
hsa-miR-200c-3p	SGPP1	0.070949891
hsa-miR-200c-3p	ACSL4	0.125372748
hsa-miR-200c-3p	ACTR3	0.067140363
hsa-miR-200c-3p	ARFGEF3	0.073456505
hsa-miR-200c-3p	RAB11FIP2	0.072188673
hsa-miR-200c-3p	SLIT2	0.085102588
hsa-miR-200c-3p	AGFG1	0.086596755
hsa-miR-200c-3p	SNX13	0.058661105
hsa-miR-200c-3p	SNAI2	0.113934753
hsa-miR-200c-3p	TMEM87B	0.071565698
hsa-miR-200c-3p	CCDC82	0.116195081
hsa-miR-200c-3p	CCDC50	0.117415391
hsa-miR-200c-3p	TMEM119	0.083697031
hsa-miR-200c-3p	CASKIN1	0.073981169
hsa-miR-200c-3p	TMEM220	0.067291897
hsa-miR-200c-3p	TMEM38B	0.084343335
hsa-miR-200c-3p	CLEC2B	0.092536026
hsa-miR-200c-3p	SPAG9	0.076220453
hsa-miR-200c-3p	SULF1	0.06899025
hsa-miR-200c-3p	SPATS2L	0.081846704
hsa-miR-200c-3p	ARID2	0.06472711
hsa-miR-200c-3p	TCF7L1	0.077806953
hsa-miR-200c-3p	PICALM	0.086076685
hsa-miR-200c-3p	KIAA1462	0.100260609
hsa-miR-200c-3p	KIAA0040	0.085332808
hsa-miR-200c-3p	KIAA0408	0.071962656
hsa-miR-200c-3p	RASSF8	0.07337422
hsa-miR-200c-3p	SYDE1	0.082333803
hsa-miR-200c-3p	CCNYL1	0.072804989
hsa-miR-200c-3p	C2orf15	0.092471599
hsa-miR-200c-3p	AKAP11	0.064254495
hsa-miR-200c-3p	FAM8A1	0.064587084
hsa-miR-200c-3p	FAM63B	0.067934012
hsa-miR-200c-3p	TBX18	0.110263876
hsa-miR-200c-3p	TENM1	0.073108953
hsa-miR-200c-3p	PRRC2C	0.064756655
hsa-miR-200c-3p	BACH2	0.137675973
hsa-miR-200c-3p	KCNJ2	0.079818641
hsa-miR-200c-3p	HS3ST3A1	0.065219705
hsa-miR-200c-3p	ST6GALNAC5	0.066775406
hsa-miR-200c-3p	ST3GAL2	0.084542442
hsa-miR-200c-3p	SPRED1	0.091043055
hsa-miR-200c-3p	ATP11C	0.074313805
hsa-miR-200c-3p	TIMP2	0.145861591
hsa-miR-200c-3p	BICD2	0.073875968
hsa-miR-200c-3p	BICC1	0.120504411
hsa-miR-200c-3p	RPS6KA2	0.079281525
hsa-miR-200c-3p	RPS6KA3	0.073133712
hsa-miR-200c-3p	KLF10	0.110151851
hsa-miR-200c-3p	KLF12	0.064890117
hsa-miR-200c-3p	KLHL3	0.063078135
hsa-miR-200c-3p	CDC14B	0.070446876
hsa-miR-200c-3p	TUBB3	0.064986338
hsa-miR-200c-3p	RASGEF1B	0.085868209
hsa-miR-200c-3p	TBC1D12	0.064827296
hsa-miR-200c-3p	CDKN1B	0.098212379
hsa-miR-200c-3p	CCDC117	0.070421326
hsa-miR-200c-3p	DIXDC1	0.076042277
hsa-miR-200c-3p	PPP1R18	0.084105317
hsa-miR-200c-3p	PPP2R2C	0.071755978
hsa-miR-200c-3p	OSBPL11	0.07123066
hsa-miR-200c-3p	LAMC1	0.080949017
hsa-miR-200c-3p	LAMA4	0.114923272
hsa-miR-200c-3p	LAMA1	0.096549282
hsa-miR-200c-3p	LATS2	0.113848869
hsa-miR-200c-3p	CAB39	0.086823971
hsa-miR-200c-3p	CASZ1	0.067162388
hsa-miR-200c-3p	CASC1	0.08098174
hsa-miR-200c-3p	ARHGAP6	0.063226479
hsa-miR-200c-3p	CDH11	0.120522744
hsa-miR-200c-3p	FBXO33	0.079516027
hsa-miR-200c-3p	CELF1	0.073552754
hsa-miR-200c-3p	CELF2	0.076457084
hsa-miR-200c-3p	PARD6B	0.07503268
hsa-miR-200c-3p	CHST2	0.076842269
hsa-miR-200c-3p	LPAR1	0.084405067
hsa-miR-200c-3p	CLIC4	0.088150765
hsa-miR-200c-3p	CLIP4	0.081738693
hsa-miR-200c-3p	CPED1	0.075069994
hsa-miR-200c-3p	USP25	0.073767735
hsa-miR-200c-3p	CNTN1	0.070684453
hsa-miR-200c-3p	CNTN4	0.06451017
hsa-miR-200c-3p	ACVR2A	0.063167426
hsa-miR-200c-3p	CREB5	0.112198781
hsa-miR-200c-3p	ARHGAP20	0.101970618
hsa-miR-200c-3p	ARHGAP26	0.070999363
hsa-miR-200c-3p	ARHGAP10	0.06920278
hsa-miR-200c-3p	CNKSR3	0.074645981
hsa-miR-200c-3p	CRTAP	0.081368251
hsa-miR-200c-3p	SLITRK1	0.061758588
hsa-miR-200c-3p	PHACTR2	0.084650709
hsa-miR-200c-3p	CEP85L	0.076728102
hsa-miR-200c-3p	BRMS1L	0.076357921
hsa-miR-200c-3p	CYTH3	0.081177384
hsa-miR-200c-3p	PIP4K2A	0.093898428
hsa-miR-200c-3p	C21orf91	0.077784236
hsa-miR-200c-3p	PTPN14	0.080591821
hsa-miR-200c-3p	PTPN22	0.102854682
hsa-miR-200c-3p	PTPN21	0.068424502
hsa-miR-200c-3p	VAT1L	0.073974158
hsa-miR-200c-3p	MBNL3	0.071384196
hsa-miR-200c-3p	MBNL1	0.090037757
hsa-miR-200c-3p	MAP1B	0.066543328
hsa-miR-200c-3p	YEATS4	0.079186373
hsa-miR-200c-3p	MEF2C	0.103344948
hsa-miR-200c-3p	DACT1	0.092389382
hsa-miR-200c-3p	MGAT3	0.078197239
hsa-miR-200c-3p	MEX3C	0.074381779
hsa-miR-200c-3p	MFAP5	0.1009565
hsa-miR-200c-3p	AVPR1A	0.08267847
hsa-miR-200c-3p	KLHL20	0.079959298
hsa-miR-200c-3p	KLHL29	0.075231583
hsa-miR-200c-3p	BHLHE41	0.068184399
hsa-miR-200c-3p	BHLHE22	0.08051578
hsa-miR-200c-3p	ZSWIM4	0.06012365
hsa-miR-200c-3p	MORC3	0.071719329
hsa-miR-200c-3p	MPRIP	0.067679817
hsa-miR-200c-3p	UBLCP1	0.076411194
hsa-miR-200c-3p	DPY30	0.075815793
hsa-miR-200c-3p	CDC42EP3	0.080113511
hsa-miR-200c-3p	DUSP7	0.088988269
hsa-miR-200c-3p	MYO3A	0.081237856
hsa-miR-200c-3p	MYO9A	0.073322038
hsa-miR-200c-3p	CORO1C	0.108096295
hsa-miR-200c-3p	DZIP1	0.12984981
hsa-miR-200c-3p	DYRK2	0.078981101
hsa-miR-200c-3p	WASF3	0.069730722
hsa-miR-200c-3p	NCAM1	0.074970195
